cycle,coherence,epsilon,epsilon_gw,phi_reconstructed,phi_pred,eps_pred,dphi,deps,entropy_flux,closure_energy,phase_shift,harmonic_ratio,resonance_intensity,harmonic_energy,d_coh,d_eff,gradient_magnitude,resonant_field,coherence_norm,epsilon_norm,resonant_field_norm
11,0.93140768,1140.46491241,0.114046491,0.6768362124171213,,,-0.00496857,5.10070901999984,0.0009740939895893,1062.2377781892012,-0.0009740936816878,0.9999990511417994,0.999026380593554,1062.2367702761744,-0.004968570000000061,5.10070901999984,5.100711439926354,-4355.92647578193,0.9326300376181612,0.0064591447750669976,0.9944070071081099
12,0.92736167,1144.66362135,0.114466362,0.6767024824664343,,,-0.0040460099999999,4.198708940000188,0.0009636319299227,1061.5171674833837,-0.0009636316318805,0.9999990714143654,0.9990368325119804,1061.516181773791,-0.004046009999999933,4.198708940000188,4.198710889431948,-3395.483369948048,0.9280914333337944,0.006927691395219229,0.9954183734696055
13,0.92621258,1146.1393226,0.114613932,0.6761491084275948,,,-0.00114909,1.4757012499999291,0.0007786738672352,1061.5686590247983,-0.0007786737103844,0.9999993936673752,0.9992216293773152,1061.568015361087,-0.0011490900000000748,1.4757012499999291,1.4757016973830388,-504.9897067948129,0.9268024437373468,0.007092369357641139,0.9984621227987142
14,0.91984397,1152.85023298,0.115285023,0.6753405503356179,,,-0.0063686099999999,6.710910380000087,0.0009489934507292,1060.442335119748,-0.0009489931659865,0.9999990994122412,0.9990514569856198,1060.441380098362,-0.006368609999999997,6.710910380000087,6.710913401883997,-6056.088889516098,0.9196584671699479,0.00784126012897749,0.9926167010880186
15,0.91157398,1163.70539953,0.11637054,0.6749565329877296,,,-0.0082699899999999,10.855166549999922,0.0007618482831328,1060.8035625970522,-0.0007618481358075,0.9999994195875302,0.9992384419967998,1060.8029468934365,-0.00826998999999995,10.855166549999922,10.855169700238307,-10454.3930601477,0.9103816210806722,0.009052620971291982,0.9879851962557361
16,0.90717137,1168.50097498,0.116850097,0.67477317430379,,,-0.0044026099999999,4.795575449999888,0.0009180566638946,1060.0306303189425,-0.0009180564061649,0.9999991571726718,0.9990823648786866,1060.0297368961585,-0.0044026099999999735,4.7955754499998875,4.795577470922186,-4023.424987870632,0.9054430014014337,0.0095877737291734,0.9947571380195382
17,0.90702412,1168.66226834,0.116866227,0.6744516401462568,,,-0.00014725,0.1612933600001724,0.0009129328019885,1060.0048655182925,-0.0009129325540219,0.9999991665543831,0.9990874840421178,1060.0039820618836,-0.00014725000000004318,0.16129336000017247,0.16129342721483642,889.0323069337484,0.9052778239844542,0.009605772942684273,0.999930056675594
18,0.89685397,1179.9440555,0.117994406,0.6739216895681766,,,-0.0101701499999999,11.281787160000022,0.0009014662176181,1058.2375105530757,-0.0009014659735086,0.9999991873593188,0.9990989402248748,1058.2366505862242,-0.010170149999999989,11.281787160000022,11.281791744022417,-10880.568857219376,0.8938694769060602,0.010864741668221751,0.9875364243684438
19,0.89325196,1184.8725286,0.118487253,0.6729279614901389,,,-0.00360201,4.928473099999792,0.0007308571896779,1058.3897085221058,-0.0007308570596966,0.9999994658480532,0.9992694099512712,1058.3891431811826,-0.0036020100000000443,4.928473099999792,4.928474416277069,-4157.854671452684,0.8898289288059982,0.01141472487651625,0.994615580795445
20,0.89192133,1186.70236255,0.118670236,0.6726068101015374,,,-0.0013306299999999,1.829833950000193,0.0007271862013887,1058.4451495197382,-0.0007271860736075,0.9999994712005076,0.9992730782621077,1058.4445898144804,-0.0013306299999999993,1.829833950000193,1.8298344338080168,-878.3337669058579,0.8883362970480669,0.011618921577207857,0.9980689838180011
21,0.88466531,1195.02750999,0.119502751,0.6718779431370613,,,-0.0072560199999999,8.32514743999991,0.000871578557788,1057.1993825838315,-0.0008715783371949,0.9999992403513944,0.9991288013768792,1057.198579483795,-0.007256019999999919,8.32514743999991,8.325150602095032,-7744.138811039733,0.8801968699434749,0.012547949940693512,0.9908391497715646
22,0.88340852,1196.48483468,0.119648483,0.671210428714885,,,-0.00125679,1.4573246899999504,0.0008623953246394,1056.9848970071034,-0.0008623951114361,0.9999992562748564,0.9991379766443536,1056.984110900859,-0.0012567900000000076,1.4573246899999504,1.45732523192476,-483.3855036585216,0.8787870680698885,0.012710577207246512,0.9984848724693466
23,0.87927384,1201.31167175,0.120131167,0.6707268067637566,,,-0.00413468,4.8268370700000105,0.0008566023545401,1056.281926656442,-0.0008566021452019,0.9999992662329442,0.9991437646336804,1056.2811515915623,-0.004134680000000057,4.8268370700000105,4.826838840887998,-4042.217737808494,0.8741489983759219,0.013249218543784096,0.9947373488669985
24,0.86679172,1216.19138451,0.121619138,0.6701244981077774,,,-0.0124821199999999,14.879712760000077,0.0008388683437973,1054.1846220286045,-0.0008388681470831,0.9999992963003967,0.9991614836044364,1054.1838801993044,-0.01248211999999993,14.879712760000075,14.87971799542682,-14631.774972491155,0.860147203197467,0.014909690660847241,0.9835863271091917
25,0.85599215,1229.45075494,0.122945075,0.6695682750494705,,,-0.01079957,13.25937042999999,0.0008144858804722,1052.4001950402137,-0.0008144857004271,0.9999993366131904,0.999185845903016,1052.399496891806,-0.010799570000000092,13.25937042999999,13.2593748280479,-12901.75990124568,0.8480328053904127,0.016389343880230115,0.9854080685921698
26,0.84848466,1238.88653459,0.123888653,0.6688346686376103,,,-0.0075074899999999,9.435779650000086,0.0007956406653905,1051.1762200801743,-0.000795640497583,0.999999366956332,0.9992046759403884,1051.1755546397244,-0.00750748999999995,9.435779650000086,9.435782636631783,-8867.488491881571,0.8396112922753091,0.017442311048635112,0.9896562394330979
27,0.84673534,1241.53133186,0.124153133,0.6679690752022589,,,-0.00174932,2.644797269999799,0.0006614193152652,1051.2484544031297,-0.0006614192190637,0.9999995625246804,0.9993387994704102,1051.247994507876,-0.0017493200000000542,2.644797269999799,2.6447978485167543,-1729.0904396241071,0.8376489957790748,0.017737451969226336,0.9971731195285093
28,0.84569939,1242.85370962,0.124285371,0.6668301198827286,,,-0.0010359499999998,1.3223777600001083,0.0007833994419388,1051.0806240848713,-0.0007833992822701,0.99999938628569,0.9992169074948328,1051.0799790216513,-0.0010359499999998967,1.3223777600001085,1.3223781657813725,-338.8452357265234,0.8364869207697719,0.01788502010001763,0.9986370763468903
29,0.84486625,1243.91978296,0.124391978,0.6664126615949522,,,-0.00083314,1.0660733400000026,0.0007815034556801,1050.9458423302292,-0.0007815032973128,0.9999993892527206,0.9992188019968544,1050.9452004679151,-0.00083314000000001,1.0660733400000026,1.0660736655508478,-69.43980168798574,0.8355523475053763,0.018003986445965722,0.9989207658147367
30,0.83582196,1257.81283083,0.125781283,0.666394338791745,,,-0.00904429,13.893047869999918,0.0006509939420045,1051.307585577479,-0.0006509938500891,0.999999576207067,0.9993492180004336,1051.3071400407537,-0.009044290000000066,13.893047869999918,13.893050813888607,-13554.556377549343,0.8254069318136069,0.01955435364600825,0.9847206604645816
31,0.82682517,1269.75170364,0.12697517,0.6659830754865923,,,-0.0089967899999999,11.93887281000002,0.0007535711404606,1049.8626682199326,-0.0007535709978804,0.9999994321308588,0.9992467128654358,1049.8620720353208,-0.008996789999999977,11.93887281000002,11.93887619986019,-11484.311232923075,0.8153147991595728,0.02088664854510469,0.9869006712185829
32,0.82027982,1278.61691703,0.127861692,0.6650914615899092,,,-0.00654535,8.865213390000008,0.0007383183812185,1048.8236545503232,-0.0007383182471459,0.9999994548862652,0.9992619542427056,1048.8230828221435,-0.006545350000000005,8.865213390000008,8.865215806275788,-8249.219888999623,0.8079725648218722,0.021875944500163825,0.9903072889992048
33,0.81641639,1283.922285,0.128392228,0.6643800029615632,,,-0.00386343,5.305367970000134,0.0007282115059912,1048.2151969602512,-0.000728211377407,0.9999994697082836,0.9992720537041492,1048.2146411004153,-0.003863430000000001,5.305367970000134,5.305369376697037,-4512.951215999204,0.8036387693170783,0.022467986546071243,0.9942416568242527
34,0.80597449,1298.53814564,0.129853815,0.6633851750242173,,,-0.0104419,14.615860639999935,0.0007144225206081,1046.5886196777446,-0.00071442239911,0.9999994896007226,0.9992858327398096,1046.5880854996694,-0.010441900000000004,14.615860639999937,14.61586436996372,-14250.201423383493,0.7919255871754302,0.02409901460763716,0.9839881319112253
35,0.80465255,1300.73515865,0.130073516,0.6623043943847307,,,-0.0013219399999999,2.197013009999864,0.000601698757987,1046.639862282377,-0.0006016986856476,0.9999996379587354,0.9993984822987052,1046.6394833555576,-0.001321939999999966,2.197013009999864,2.1970134077046564,-1252.8414946096768,0.7904427034090342,0.02434418592934013,0.9976746194713583
36,0.79761466,1312.54551382,0.131254551,0.6616226506241121,,,-0.0070378899999999,11.810355170000092,0.0005959084124143,1046.9055437400646,-0.0005959083419277,0.99999964489329,0.999404269176185,1046.905171976881,-0.007037889999999991,11.810355170000093,11.810357266968836,-11317.418933707535,0.7825479632312042,0.025662139156576863,0.9870764122451925
37,0.79212818,1320.57084815,0.132057085,0.6608917331669033,,,-0.00548648,8.025334330000078,0.0006836450387876,1046.061382506116,-0.0006836449323676,0.9999995326296792,0.9993165886995856,1046.060893608072,-0.005486480000000071,8.025334330000078,8.025336205402276,-7348.929468920247,0.7763935143706989,0.026557710469008212,0.991255313344337
38,0.78861079,1326.62363213,0.132662363,0.6608317556033897,,,-0.0035173899999999,6.052783979999958,0.0005811193677225,1046.1897105667088,-0.0005811193024039,0.9999996623003944,0.9994190495147152,1046.1893572688562,-0.0035173899999999536,6.052783979999958,6.052785002011599,-5286.1698936722305,0.7724478886001771,0.02723315892634768,0.99342744163969
39,0.7833286,1334.54057659,0.133454058,0.6595039678502292,,,-0.0052821899999999,7.916944459999968,0.0006672005880577,1045.3838015034376,-0.0006672004891391,0.9999995548435734,0.999333022039614,1045.38333614412,-0.005282189999999964,7.916944459999968,7.916946222139909,-7230.860317630086,0.7665226016718603,0.028116634685604703,0.9913796425911396
40,0.77570755,1347.99728348,0.134799728,0.6594711674431776,,,-0.00762105,13.456706890000078,0.0005663384111529,1045.6516701749265,-0.000566338350646,0.9999996792609068,0.9994338219886474,1045.651334793558,-0.007621050000000018,13.456706890000078,13.45670904804658,-13025.374443224897,0.7579737028353835,0.02961830927695861,0.9852778999348177
41,0.76769806,1360.48596473,0.136048596,0.659371545963656,,,-0.00800949,12.4886812499999,0.0006413399332582,1044.4424357804494,-0.0006413398453783,0.9999995886832592,0.9993588657690616,1044.442006183791,-0.008009490000000064,12.4886812499999,12.488683818402526,-11999.26397570359,0.7489890721425296,0.031011958961531826,0.9863584153799553
42,0.75713773,1377.38693047,0.137738693,0.6588261734541748,,,-0.01056033,16.900965739999947,0.0006248358917373,1042.8716138677237,-0.0006248358104582,0.9999996095802608,0.9993753593587852,1042.87120671006,-0.010560330000000007,16.900965739999947,16.90096903923623,-16582.66276980759,0.7371430413659554,0.03289798880735993,0.9815320020989198
